House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
25,Bassenthwaite Forks,Abigail,Williams,42,Head,Single,Female,"Buyer, industrial",None,Catholic
25,Bassenthwaite Forks,Gregory,Williams,19,Son,Single,Male,University Student,None,Catholic
25,Bassenthwaite Forks,Ryan,Williams,15,Son,NA,Male,Student,None,NA
25,Bassenthwaite Forks,Jodie,Williams,11,Daughter,NA,Female,Student,None,NA
26,Bassenthwaite Forks,Paul,Edwards,75,Head,Widowed,Male,Retired Advertising art director,None,Christian
27,Bassenthwaite Forks,Marion,Stone,33,Head,Single,Female,Unemployed,None,Methodist
27,Bassenthwaite Forks,Colin,Stone,4,Son,NA,Male,Child,None,NA
27,Bassenthwaite Forks,Janet,Stone,1,Adopted Daughter,NA,Female,Child,None,NA
27,Bassenthwaite Forks,Denis,Stone,1,Son,NA,Male,Child,None,NA
27,Bassenthwaite Forks,Hugh,Stone,1,Son,NA,Male,Child,None,NA
28,Bassenthwaite Forks,Kate,Rogers,54,Head,Married,Female,"Horticulturist, amenity",None,None
28,Bassenthwaite Forks,Iain,Rogers,56,Husband,Married,Male,Unemployed,None,None
29,Bassenthwaite Forks,Paige,Collier,43,Head,Single,Female,Scientific laboratory technician,None,None
29,Bassenthwaite Forks,Kathleen,Collier,8,Daughter,NA,Female,Student,None,NA
30,Bassenthwaite Forks,Julie,Cooper,30,Head,Single,Female,"Development worker, international aid",None,None
30,Bassenthwaite Forks,Jenna,Gallagher,48,None,Single,Female,Medical laboratory scientific officer,None,Catholic
30,Bassenthwaite Forks,Gail,Taylor,58,None,Single,Female,"Clinical scientist, histocompatibility and immunogenetics",None,None
31,Bassenthwaite Forks,Stewart,Ward,40,Head,Single,Male,Herpetologist,None,Methodist
32,Bassenthwaite Forks,Paula,Rhodes,64,Head,Divorced,Female,"Scientist, water quality",None,None
32,Bassenthwaite Forks,Gary,Rhodes,28,Son,Single,Male,Make,None,None
32,Bassenthwaite Forks,Gail,Rhodes,25,Daughter,Single,Female,"Designer, fashion/clothing",None,None
33,Bassenthwaite Forks,Rebecca,Taylor,65,Head,Widowed,Female,Print production planner,None,Christian
34,Bassenthwaite Forks,Darren,Peters,68,Head,Married,Male,Retired Theatre stage manager,None,Christian
34,Bassenthwaite Forks,Laura,Peters,62,Wife,Married,Female,Leisure centre manager,None,Christian
35,Bassenthwaite Forks,Sandra,Chapman,37,Head,Married,Female,"Geologist, engineering",None,Christian
35,Bassenthwaite Forks,Alan,Chapman,39,Husband,Married,Male,Product/process development scientist,None,Christian
35,Bassenthwaite Forks,Oliver,Chapman,3,Son,NA,Male,Child,None,NA
35,Bassenthwaite Forks,Ruth,Chapman,1,Daughter,NA,Female,Child,None,NA
35,Bassenthwaite Forks,Reece,Chapman,1,Son,NA,Male,Child,None,NA
36,Bassenthwaite Forks,Timothy,Graham,34,Head,Widowed,Male,"Engineer, structural",None,None
36,Bassenthwaite Forks,Natalie,Graham,5,Neice,NA,Female,Student,None,NA
37,Bassenthwaite Forks,Chloe,Morris,20,Head,Single,Female,University Student,None,Christian
37,Bassenthwaite Forks,Dominic,Johnson,31,None,Single,Male,Biomedical engineer,None,Jewish
38,Bassenthwaite Forks,Ben,Long,30,Head,Single,Male,Commissioning editor,None,Muslim
38,Bassenthwaite Forks,Deborah,Chapman,63,None,Single,Female,Fisheries officer,None,Christian
38,Bassenthwaite Forks,Darren,James,52,None,Single,Male,Insurance claims handler,None,Christian
38,Bassenthwaite Forks,Francis,Smith,41,None,Single,Male,Armed forces logistics/support/administrative officer,None,Christian
38,Bassenthwaite Forks,Tracy,Williams,39,None,Single,Female,Quantity surveyor,None,None
39,Bassenthwaite Forks,Mandy,Richards,44,Head,Married,Female,Health service manager,None,Methodist
39,Bassenthwaite Forks,Kyle,Richards,41,Husband,Married,Male,Primary school teacher,None,Methodist
39,Bassenthwaite Forks,Cameron,Richards,20,Son,Single,Male,University Student,None,None
40,Bassenthwaite Forks,Rachael,Carter,34,Head,Married,Female,Economist,None,None
40,Bassenthwaite Forks,Joel,Carter,34,Husband,Married,Male,"Designer, interior/spatial",None,None
40,Bassenthwaite Forks,Ronald,Carter,8,Son,NA,Male,Student,None,NA
40,Bassenthwaite Forks,Heather,Carter,5,Daughter,NA,Female,Student,None,NA
40,Bassenthwaite Forks,Eric,Carter,3,Son,NA,Male,Child,None,NA
41,Bassenthwaite Forks,Emily,Heath,81,Head,Married,Female,Retired Analytical chemist,None,Catholic
41,Bassenthwaite Forks,Kenneth,Heath,82,Husband,Married,Male,Retired Audiological scientist,None,Catholic
42,Bassenthwaite Forks,Howard,Shaw,33,Head,Married,Male,Astronomer,None,Muslim
42,Bassenthwaite Forks,Katie,Shaw,33,Wife,Married,Female,Commercial art gallery manager,None,Muslim
42,Bassenthwaite Forks,William,Shaw,10,Son,NA,Male,Student,None,NA
43,Bassenthwaite Forks,Molly,Pollard,76,Head,Widowed,Female,Retired Chartered public finance accountant,None,Christian
44,Bassenthwaite Forks,Mandy,Harding,38,Head,Divorced,Female,Barista,None,None
44,Bassenthwaite Forks,Ashley,Harding,3,Son,NA,Male,Child,None,NA
44,Bassenthwaite Forks,Harry,Harding,2,Son,NA,Male,Child,None,NA
45,Bassenthwaite Forks,Emily,Davis,64,Head,Single,Female,Fitness centre manager,None,Christian
46,Bassenthwaite Forks,Dorothy,Wilson,34,Head,Single,Female,Copy,None,None
47,Bassenthwaite Forks,Glen,Mellor,29,Head,Single,Male,Paramedic,None,Muslim
48,Bassenthwaite Forks,Geraldine,Taylor,49,Head,Married,Female,Architectural technologist,None,Christian
48,Bassenthwaite Forks,Lewis,Taylor,47,Husband,Married,Male,Mudlogger,None,Christian
48,Bassenthwaite Forks,Darren,Taylor,26,Son,Divorced,Male,Unemployed,None,None
48,Bassenthwaite Forks,Judith,Taylor,13,Daughter,NA,Female,Student,None,NA
49,Bassenthwaite Forks,Connor,Banks,32,Head,Married,Male,"Surveyor, hydrographic",None,Christian
49,Bassenthwaite Forks,Rosemary,Banks,31,Wife,Married, ,Water engineer,None,None
50,Bassenthwaite Forks,Kelly,Nash,73,Head,Widowed,Female,Unemployed,None,None
50,Bassenthwaite Forks,Chloe,Nash,39,Daughter,Single,Female,Media buyer,None,None
51,Bassenthwaite Forks,Brian,Robinson,42,Head,Single,Male,Unemployed,None,None
51,Bassenthwaite Forks,Philip,Dale,51,None,Single,Male,"Engineer, electrical",None,Christian
52,Bassenthwaite Forks,Pamela,Shaw,84,Head,Married,Female,Retired Chartered management accountant,None,None
52,Bassenthwaite Forks,Mohammed,Shaw,78,Husband,Married,Male,Retired Dietitian,None,None
53,Bassenthwaite Forks,Beverley,Lee,64,Head,Married,Female,Sport and exercise psychologist,None,Christian
53,Bassenthwaite Forks,William,Lee,66,Husband,Married,Male,"Production assistant, radio",None,Christian
53,Bassenthwaite Forks,Lawrence,Lee,29,Son,Single,Male,Furniture designer,None,Christian
53,Bassenthwaite Forks,Stuart,Lee,23,Son,Single,Male,Senior tax professional/tax inspector,None,Christian
53,Bassenthwaite Forks,Josephine,Lee,19,Daughter,Single,Female,"Investment banker, operational",None,Christian
1,Jenkins Divide,Amanda,Davies,74,Head,Married,Female,Retired Visual merchandiser,None,Christian
1,Jenkins Divide,Bradley,Davies,75,Husband,Married,Male,"Retired Sound technician, broadcasting/film/video",None,Christian
2,Jenkins Divide,Hannah,May,61,Head,Married,Female,Barrister,None,Christian
2,Jenkins Divide,Damian,May,63,Husband,Married,Male,Sports administrator,None,Christian
2,Jenkins Divide,Marcus,Marsh-May,37,Son,Divorced,Male,"Teacher, music",None,Christian
3,Jenkins Divide,Elizabeth,Jones,57,Head,Single,Female,Plant breeder/geneticist,None,Christian
3,Jenkins Divide,Ian,Cooper,56,Partner,Single,Male,Tourism officer,None,None
3,Jenkins Divide,Kate,Jones,21,Daughter,Divorced,Female,University Student,None,Christian
3,Jenkins Divide,Paul,Jones,17,Son,NA,Male,Student,None,NA
4,Jenkins Divide,Andrew,Lewis,36,Head,Married,Male,Field trials officer,None,Catholic
4,Jenkins Divide,Jane,Lewis,34,Wife,Married,Female,Control and instrumentation engineer,None,Catholic
5,Jenkins Divide,Fiona,Brooks,40,Head,Single,Female,"Teacher, special educational needs",None,Catholic
5,Jenkins Divide,Andrew,Holmes,46,Partner,Single,Male,"Surveyor, planning and development",None,Catholic
5,Jenkins Divide,Amber,Brooks,5,Daughter,NA,Female,Student,None,NA
6,Jenkins Divide,Eileen,Mills,51,Head,Married,Female,Pension scheme manager,None,Christian
6,Jenkins Divide,Craig,Mills,54,Husband,Married,Male,Research scientist (life sciences),None,Christian
6,Jenkins Divide,Carl,Mills,21,Son,Single,Male,University Student,None,Christian
6,Jenkins Divide,Kevin,Mills,19,Son,Divorced,Male,University Student,None,None
6,Jenkins Divide,Rhys,Mills,17,Son,NA,Male,Student,None,NA
7,Jenkins Divide,Carol,Smith,77,Head,Single,Female,Retired Public affairs consultant,None,Christian
8,Jenkins Divide,Jeremy,Bird,53,Head,Married,Male,Oncologist,None,Christian
8,Jenkins Divide,Helen,Bird,53,Wife,Married,Female,"Accountant, chartered",None,None
8,Jenkins Divide,Samantha,Bird,22,Daughter,Single,Female,University Student,None,None
8,Jenkins Divide,Alexander,Bird,22,Son,Single,Male,University Student,None,Christian
8,Jenkins Divide,Josh,Bird,14,Son,NA,Male,Student,None,NA
9,Jenkins Divide,Jennifer,Wilkinson,38,Head,Married,Female,Barrister,None,Catholic
9,Jenkins Divide,Shane,Wilkinson,38,Husband,Married,Male,Press sub,None,Catholic
9,Jenkins Divide,Danny,Wilkinson,3,Son,NA,Male,Child,None,NA
9,Jenkins Divide,Linda,Rogers,36,Lodger,Single,Female,Unemployed,None,None
9,Jenkins Divide,Daniel,Williams,37,Sibling,Divorced,Male,Health promotion specialist,None,Christian
10,Jenkins Divide,Danielle,Fox,19,Head,Single,Female,University Student,None,None
10,Jenkins Divide,Brian,Carter,20,Partner,Single,Male,Technical sales engineer,None,None
10,Jenkins Divide,Louis,Fox,2,Son,NA,Male,Child,None,NA
10,Jenkins Divide,Lee,Webb,25,Lodger,Single,Male,Geophysicist/field seismologist,None,None
11,Jenkins Divide,Elizabeth,Allan-Alexander,33,Head,Married,Female,Applications developer,None,None
11,Jenkins Divide,Jeremy,Allan-Alexander,29,Husband,Married,Male,Water quality scientist,None,None
11,Jenkins Divide,Jonathan,Allan-Alexander,4,Son,NA,Male,Child,None,NA
11,Jenkins Divide,Jack,Allan-Alexander,4,Son,NA,Male,Child,None,NA
11,Jenkins Divide,Carly,Allan-Alexander,0,Daughter,NA,Female,Child,None,NA
12,Jenkins Divide,Francesca,Ward,56,Head,Single,Female,Writer,None,None
12,Jenkins Divide,Patrick,Gallagher,58,Partner,Single,Male,Psychotherapist,None,None
13,Jenkins Divide,Mary,Gray,36,Head,Married,Female,Public affairs consultant,None,Christian
13,Jenkins Divide,Bernard,Gray,38,Husband,Married,Male,Land,None,Christian
13,Jenkins Divide,Kirsty,Gray,7,Daughter,NA,Female,Student,None,NA
13,Jenkins Divide,Carolyn,Gray,4,Daughter,NA,Female,Child,None,NA
13,Jenkins Divide,Joanne,Gray,2,Daughter,NA,Female,Child,None,NA
14,Jenkins Divide,Pamela,Wallis,50,Head,Single,Female,Radio producer,None,None
14,Jenkins Divide,Ryan,Lewis,57,Partner,Single,Male,Warehouse manager,None,None
14,Jenkins Divide,Roger,Wallis,21,Son,Single,Male,University Student,None,None
14,Jenkins Divide,Samuel,Wallis,0,Son,NA,Male,Child,None,NA
15,Jenkins Divide,Lynn,Harris,38,Head,Married,Female,Computer games developer,None,Christian
15,Jenkins Divide,Leigh,Harris,42,Husband,Married,Male,Nature conservation officer,None,Christian
15,Jenkins Divide,Shannon,Harris,13,Daughter,NA,Female,Student,None,NA
15,Jenkins Divide,Rhys,Harris,10,Son,NA,Male,Student,None,NA
15,Jenkins Divide,Natalie,Harris,9,Daughter,NA,Female,Student,None,NA
16,Jenkins Divide,Stephanie,Perkins,33,Head,Married,Female,"Optician, dispensing",None,Catholic
16,Jenkins Divide,Mitchell,Perkins,35,Husband,Married,Male,Museum/gallery curator,None,Catholic
16,Jenkins Divide,George,Perkins,16,Son,NA,Male,Student,None,NA
16,Jenkins Divide,Jemma,Perkins,12,Daughter,NA,Female,Student,None,NA
16,Jenkins Divide,Clare,Perkins,8,Daughter,NA,Female,Student,None,NA
16,Jenkins Divide,Max,Perkins,6,Son,NA,Male,Student,None,NA
1,Hart Fort,Stanley,Harper,66,Head,Widowed,Male,Public relations account executive,None,Methodist
2,Hart Fort,Nicola,Pugh,56,Head,Divorced,Female,"Therapist, horticultural",None,Christian
2,Hart Fort,Elaine,Pugh,20,Daughter,Widowed,Female,Waste management officer,None,Christian
2,Hart Fort,Kenneth,Pugh,17,Son,NA,Male,Student,None,NA
2,Hart Fort,Damian,Pugh,14,Son,NA,Male,Student,None,NA
2,Hart Fort,Colin,Pugh,14,Son,NA,Male,Student,None,NA
2,Hart Fort,Alison,Robson-Pugh,7,Daughter,NA,Female,Student,None,NA
2,Hart Fort,Sophie,Robson-Pugh,4,Daughter,NA,Female,Child,None,NA
2,Hart Fort,Kieran,Robson-Pugh,2,Son,NA,Male,Child,None,NA
2,Hart Fort,Wendy,Robson-Pugh,0,Daughter,NA,Female,Child,None,NA
2,Hart Fort,Billy,Stone,20,Lodger,Single,Male,University Student,None,Catholic
2,Hart Fort,Amy,Glover,40,Visitor,Single,Female,Public relations account executive,None,None
2,Hart Fort,Melissa,Howe,40,Lodger,Divorced,Female,Unemployed,None,Christian
2,Hart Fort,Luke,Stevens,45,Lodger,Divorced,Male,Photographer,None,None
2,Hart Fort,Hazel,Matthews,39,Visitor,Single,Female,Commercial art gallery manager,None,None
2,Hart Fort,Dean,Roberts,20,Lodger,Single,Male,University Student,None,Methodist
2,Hart Fort,Jason,Thorpe,34,Lodger,Single,Male,Call centre manager,None,None
2,Hart Fort,Henry,Mason,50,Lodger,Single,Male,Production manager,None,Methodist
2,Hart Fort,Lynne,Payne,20,Lodger,Single,Female,University Student,None,Sikh
2,Hart Fort,Carolyn,Mitchell,64,Lodger,Single,Female,Archivist,None,Christian
2,Hart Fort,Mohammad,Jones,59,Lodger,Single,Male,Pathologist,None,Methodist
2,Hart Fort,Mohammed,Wilson,23,Visitor,Single,Male,Music tutor,None,None
2,Hart Fort,Kathryn,Davies,61,Lodger,Single,Female,Investment analyst,None,Christian
3,Hart Fort,Simon,Jones,37,Head,Divorced,Male,Unemployed,None,Christian
3,Hart Fort,Kathleen,Jones,12,Daughter,NA,Female,Student,None,NA
3,Hart Fort,Carol,Jones,12,Daughter,NA,Female,Student,None,NA
3,Hart Fort,Alex,Jones,12,Son,NA,Male,Student,None,NA
3,Hart Fort,Tracey,Jones,12,Daughter,NA,Female,Student,None,NA
3,Hart Fort,Gerald,Jones,11,Son,NA,Male,Student,None,NA
4,Hart Fort,Paul,Morris,21,Head,Single,Male,University Student,None,Catholic
4,Hart Fort,Martin,Rowe,36,None,Single,Male,"Scientist, product/process development",None,Catholic
4,Hart Fort,Nicola,Powell,56,None,Single,Female,Chartered management accountant,None,Christian
4,Hart Fort,George,Smith,27,None,Single,Male,Merchant navy officer,None,None
4,Hart Fort,Simon,Lewis,55,None,Single,Male,Landscape architect,None,Christian
4,Hart Fort,Adrian,White,50,None,Single,Male,"Engineer, chemical",None,None
4,Hart Fort,Marian,Harris,28,None,Single,Female,Statistician,None,Christian
4,Hart Fort,Mark,Baker,39,None,Single,Male,Video editor,None,Catholic
4,Hart Fort,Glen,Jennings,34,None,Single,Male,Petroleum engineer,None,None
4,Hart Fort,Holly,Allen,39,None,Single,Female,"Designer, fashion/clothing",None,Catholic
4,Hart Fort,Alison,Hammond,29,None,Single,Female,Animal nutritionist,None,Methodist
4,Hart Fort,Kayleigh,Fraser,49,None,Single,Female,Theatre manager,None,Christian
5,Hart Fort,Catherine,Mills,37,Head,Divorced,Female,Unemployed,None,Catholic
5,Hart Fort,Shannon,Mills,3,Daughter,NA,Female,Child,None,NA
5,Hart Fort,Deborah,Mills,0,Daughter,NA,Female,Child,None,NA
5,Hart Fort,Jay,Hughes,37,Lodger,Divorced,Male,Naval architect,None,Christian
5,Hart Fort,Jamie,Richardson,58,Lodger,Single,Male,Information officer,None,Christian
6,Hart Fort,Lorraine,Sullivan,37,Head,Divorced,Female,Unemployed,None,Catholic
6,Hart Fort,Katy,McDonald,21,Lodger,Single,Female,University Student,None,None
6,Hart Fort,Beverley,Begum,32,Lodger,Single,Female,Office manager,None,None
6,Hart Fort,Donna,Carter,36,Lodger,Single,Female,"Journalist, magazine",None,Catholic
6,Hart Fort,Ashley,Goddard,31,Lodger,Divorced,Male,Sports therapist,None,None
7,Hart Fort,Charlene,Davies,30,Head,Married,Female,Therapeutic radiographer,None,Sikh
7,Hart Fort,Christopher,Davies,32,Husband,Married,Male,Materials engineer,None,Sikh
7,Hart Fort,Adrian,Davies,7,Son,NA,Male,Student,None,NA
7,Hart Fort,Donald,Davies,3,Son,NA,Male,Child,None,NA
7,Hart Fort,Tina,Davies,1,Daughter,NA,Female,Child,None,NA
8,Hart Fort,Marilyn,Ross,41,Head,Married,Female,Planning and development surveyor,None,Christian
8,Hart Fort,Patrick,Ross,44,Husband,Married,Male,Museum/gallery conservator,None,None
8,Hart Fort,Sarah,Ross,9,Daughter,NA,Female,Student,None,NA
8,Hart Fort,Maureen,Ross,5,Daughter,NA,Female,Student,None,NA
8,Hart Fort,Jayne,Ross,1,Daughter,NA,Female,Child,None,NA
9,Hart Fort,Lynda,Ashton,70,Head,Widowed,Female,Unemployed,None,None
9,Hart Fort,Sandra,Ashton,45,Daughter,Single,Female,Computer games developer,None,None
10,Hart Fort,Hannah,Rogers,43,Head,Divorced,Female,Unemployed,None,None
10,Hart Fort,Charles,Rogers,6,Son,NA,Male,Student,None,NA
10,Hart Fort,Alan,Rogers,2,Son,NA,Male,Child,None,NA
10,Hart Fort,Roger,Roberts,49,Lodger,Single,Male,Chartered certified accountant,None,Catholic
10,Hart Fort,Lisa,Collier,25,Lodger,Single,Female,General practice doctor,None,None
10,Hart Fort,Julian,Wallis,29,Lodger,Single,Male,Actor,None,Catholic
10,Hart Fort,Mohammad,Clark,52,Lodger,Single,Male,Child psychotherapist,None,Christian
10,Hart Fort,Ruth,King,41,Lodger,Single,Female,Waste management officer,None,None
11,Hart Fort,Jade,Grant,56,Head,Married,Female,Fashion designer,None,Christian
11,Hart Fort,Declan,Grant,54,Husband,Married,Male,Unemployed,None,Christian
11,Hart Fort,Grace,Grant,32,Daughter,Single,Female,"Research officer, trade union",None,Christian
11,Hart Fort,Norman,Grant,29,Son,Single,Male,Data processing manager,None,Christian
11,Hart Fort,Lydia,Grant,27,Daughter,Single,Female,Illustrator,None,None
11,Hart Fort,Katy,Grant,12,Daughter,NA,Female,Student,None,NA
12,Hart Fort,Conor,Akhtar,19,Head,Single,Male,University Student,None,Christian
12,Hart Fort,Craig,Ford,18,None,Single,Male,University Student,None,Christian
12,Hart Fort,Kate,Cooper,24,None,Single,Female,PhD Student,None,Muslim
12,Hart Fort,Julian,Gray,18,None,Single,Male,University Student,None,Christian
12,Hart Fort,Liam,Jackson,19,None,Single,Male,University Student,None,None
12,Hart Fort,Jake,Holmes,19,None,Single,Male,University Student,None,None
13,Hart Fort,Diane,Jones,31,Head,Married,Female,Landscape architect,None,None
13,Hart Fort,Connor,Jones,38,Husband,Married,Male,Estate agent,None,None
13,Hart Fort,Martyn,Jones,8,Son,NA,Male,Student,None,NA
13,Hart Fort,Leslie,Jones,6,Son,NA,Male,Student,None,NA
13,Hart Fort,Olivia,Morgan,3,Daughter,NA,Female,Child,None,NA
14,Hart Fort,Rachael,James,37,Head,Divorced,Female,Unemployed,None,Jewish
14,Hart Fort,Leah,James,1,Daughter,NA,Female,Child,None,NA
14,Hart Fort,Linda,Thompson,40,Lodger,Single,Female,Unemployed,None,Catholic
