House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
10,Hangar Avenue,Frank,Clayton,35,Son,Single,Male,Customer service manager,None,Catholic
11,Hangar Avenue,Gareth,Turner,21,Head,Single,Male,University Student,None,None
12,Hangar Avenue,Toby,Price,24,Head,Single,Male,Training and development officer,None,None
13,Hangar Avenue,Hayley,Holmes,50,Head,Divorced,Female,"Engineer, control and instrumentation",None,Catholic
13,Hangar Avenue,Lindsey,Mills-Holmes,14,Daughter,NA,Female,Student,None,NA
14,Hangar Avenue,Helen,Williams,34,Head,Widowed,Female,Museum/gallery exhibitions officer,None,Christian
15,Hangar Avenue,Stephen,Clarke,20,Head,Divorced,Male,University Student,None,None
16,Hangar Avenue,Gary,Bolton,47,Head,Widowed,Male,Unemployed,None,Catholic
16,Hangar Avenue,Emma,Bolton,13,Daughter,NA,Female,Student,None,NA
17,Hangar Avenue,Annette,Ryan,65,Head,Single,Female,Banker,None,None
18,Hangar Avenue,Declan,Mistry,47,Head,Divorced,Male,Accountant-chartered,None,Catholic
19,Hangar Avenue,Dennis,Pearce,47,Head,Single,Male,Advertising account executive,None,Christian
20,Hangar Avenue,Nicole,Rhodes,26,Head,Divorced,Female,Environmental health practitioner,None,Catholic
1,Lowland Lane,Lorraine,Thomas,63,Head,Married,Female,Forest/woodland manager,None,None
1,Lowland Lane,Damian,Thomas,68,Husband,Married,Male,"Retired Exhibitions officer, museum/gallery",None,None
1,Lowland Lane,Ian,Thomas,15,Son,NA,Male,Student,None,NA
2,Lowland Lane,Karen,Wade,49,Head,Married,Female,Insurance underwriter,None,Catholic
2,Lowland Lane,Donald,Wade,48,Husband,Married,Male,"Nurse, children's",None,Catholic
2,Lowland Lane,Dylan,Wade,7,Son,NA,Male,Student,None,NA
2,Lowland Lane,Jean,Wade,6,Daughter,NA,Female,Student,None,NA
2,Lowland Lane,Lorraine,Wade,3,Daughter,NA,Female,Child,None,NA
3,Lowland Lane,Victoria,Gardner,53,Head,Single,Female,Unemployed,None,None
3,Lowland Lane,Elliott,Schofield,40,None,Single,Male,Unemployed,None,None
3,Lowland Lane,Stephen,Thornton,32,None,Single,Male,"Surveyor, land/geomatics",None,None
4,Lowland Lane,Glenn,Mason,59,Head,Single,Male,Estate manager/land agent,None,Christian
4,Lowland Lane,Brandon,Walsh,32,None,Single,Male,Legal executive,None,Christian
4,Lowland Lane,Gavin,Riley,54,None,Single,Male,Trade mark attorney,None,Christian
4,Lowland Lane,Lynne,Kemp,60,None,Single,Female,Accounting technician,None,Catholic
5,Lowland Lane,Lauren,Bradshaw,35,Head,Married,Female,"Journalist, newspaper",None,None
5,Lowland Lane,Lee,Bradshaw,37,Husband,Married,Male,"Teacher, secondary school",None,None
5,Lowland Lane,Debra,Bradshaw,9,Daughter,NA,Female,Student,None,NA
5,Lowland Lane,Clive,Bradshaw,8,Son,NA,Male,Student,None,NA
5,Lowland Lane,Alice,Bradshaw,8,Daughter,NA,Female,Student,None,NA
6,Lowland Lane,Reece,Palmer,34,Head,Married,Male,Retail buyer,None,None
6,Lowland Lane,Carol,Palmer,33,Wife,Married,Female,"Scientist, water quality",None,None
6,Lowland Lane,Kim,Palmer,1,Daughter,NA,Female,Child,None,NA
7,Lowland Lane,Paul,Lyons,41,Head,Single,Male,Metallurgist,None,Methodist
7,Lowland Lane,Jonathan,O'Donnell,64,None,Single,Male,Systems developer,None,Christian
7,Lowland Lane,Nicholas,Bennett,42,None,Single,Male,Warehouse manager,Deaf,Catholic
8,Lowland Lane,Carol,Berry,44,Head,Married,Female,Regulatory affairs officer,None,None
8,Lowland Lane,John,Berry,47,Husband,Married,Male,"Physicist, medical",None,None
8,Lowland Lane,Dennis,Berry,12,Son,NA,Male,Student,None,NA
9,Lowland Lane,Vanessa,Thomson,37,Head,Married,Female,Systems analyst,None,Christian
9,Lowland Lane,Mathew,Thomson,36,Husband,Married,Male,"Engineer, maintenance",None,Catholic
9,Lowland Lane,Brett,Thomson,7,Son,NA,Male,Student,Blind,NA
10,Lowland Lane,Helen,Connolly,46,Head,Married,Female,Special educational needs teacher,None,Catholic
10,Lowland Lane,Bruce,Connolly,46,Husband,Married,Male,Chemical engineer,None,None
10,Lowland Lane,Jean,Connolly,32,Daughter,Single,Female,Child psychotherapist,None,None
11,Lowland Lane,Jacqueline,Page,47,Head,Single,Female,Tree surgeon,None,Catholic
11,Lowland Lane,Sarah,Page,8,Neice,NA,Female,Student,None,NA
11,Lowland Lane,Kirsty,Page,6,Neice,NA,Female,Student,None,NA
12,Lowland Lane,Clare,Butler,44,Head,Married,Female,Sub,None,Christian
12,Lowland Lane,Kenneth,Butler,48,Husband,Married,Male,Applications developer,None,None
12,Lowland Lane,Geoffrey,Butler,12,Son,NA,Male,Student,None,NA
1,Phillips Drive,Chelsea,John,37,Head,Single,Female,Unemployed,None,Christian
1,Phillips Drive,Ian,John,2,Son,NA,Male,Child,None,NA
1,Phillips Drive,Jade,Thomas,55,Lodger,Divorced,Female,Arboriculturist,None,Catholic
2,Phillips Drive,Josephine,Gregory,28,Head,Single,Female,Textile designer,None,None
3,Phillips Drive,William,Morris,55,Head,Single,Male,"Producer, television/film/video",None,Christian
4,Phillips Drive,Stanley,Thomas,51,Head,Single,Male,Pathologist,None,None
5,Phillips Drive,Matthew,Carter,22,Head,Divorced,Male,University Student,None,Methodist
5,Phillips Drive,Joyce,Carter,3,Neice,NA,Female,Child,None,NA
6,Phillips Drive,Peter,Griffiths,51,Head,Single,Male,"Chemist, analytical",None,Christian
6,Phillips Drive,Adrian,Edwards,43,None,Single,Male,Chemical engineer,None,Catholic
7,Phillips Drive,Damien,Harvey,46,Head,Married,Male,"Education officer, museum",None,None
7,Phillips Drive,Julia,Harvey,44,Wife,Married,Female,Dramatherapist,None,None
8,Phillips Drive,Lynn,Cooper,42,Head,Divorced,Female,Media planner,None,Christian
9,Phillips Drive,Dennis,Moore,48,Head,Single,Male,"Conservator, museum/gallery",None,None
10,Phillips Drive,Howard,Wong,31,Head,Single,Male,Conference centre manager,None,Catholic
11,Phillips Drive,Molly,Bentley,56,Head,Divorced,Female,"Merchandiser, retail",None,Christian
11,Phillips Drive,Peter,Bentley,0,Adopted Son,NA,Male,Child,None,NA
12,Phillips Drive,Sian,Cole,72,Head,Widowed,Female,Retired Mudlogger,None,Christian
13,Phillips Drive,Melissa,King,19,Head,Single,Female,University Student,None,None
14,Phillips Drive,Stephanie,Barker,47,Head,Married,Female,Writer,None,None
14,Phillips Drive,Ross,Barker,49,Husband,Married,Male,Unemployed,None,None
14,Phillips Drive,Henry,Barker,13,Son,NA,Male,Student,None,NA
15,Phillips Drive,Clare,Lambert,47,Head,Married,Female,Location manager,None,Muslim
15,Phillips Drive,Elliott,Lambert,52,Husband,Married,Male,"Runner, broadcasting/film/video",None,Muslim
16,Phillips Drive,Carol,Clarke,36,Head,Single,Female,"Education officer, community",None,Catholic
16,Phillips Drive,Albert,Conway,34,None,Single,Male,Research scientist (life sciences),None,None
17,Phillips Drive,Tina,Wilson,47,Head,Married,Female,Counselling psychologist,None,None
17,Phillips Drive,Connor,Wilson,50,Husband,Married,Male,Unemployed,None,None
17,Phillips Drive,Zoe,Wilson,10,Daughter,NA,Female,Student,None,NA
18,Phillips Drive,Glen,Hanson,49,Head,Single,Male,Purchasing manager,None,Methodist
18,Phillips Drive,Molly,Hanson,16,Daughter,NA,Female,Student,None,NA
19,Phillips Drive,Gareth,Evans,75,Head,Widowed,Male,Retired Control and instrumentation engineer,None,Christian
20,Phillips Drive,Sian,Farrell,59,Head,Single,Female,Catering manager,None,None
21,Phillips Drive,Alice,Rowe,41,Head,Single,Female,Unemployed,None,None
21,Phillips Drive,Claire,Rowe,12,Daughter,NA,Female,Student,None,NA
22,Phillips Drive,Paul,Moore,33,Head,Single,Male,Chief Marketing Officer,None,Sikh
22,Phillips Drive,Jennifer,McDonald,36,Partner,Single,Female,Unemployed,None,None
23,Phillips Drive,Zoe,Smith,81,Head,Widowed,Female,Retired Photographer,None,Methodist
1,Lavendar Corners,Brett,Yates,33,Head,Married,Male,Customer service manager,None,Methodist
1,Lavendar Corners,Helen,Yates,29,Wife,Married,Female,Primary school teacher,None,Methodist
2,Lavendar Corners,Sara,Shaw,73,Head,Divorced,Female,"Retired Teacher, secondary school",None,None
2,Lavendar Corners,Roger,Shaw,17,Grandson,NA,Male,Student,None,NA
3,Lavendar Corners,Janice,Banks,81,Head,Married,Female,Retired Geophysical data processor,None,Catholic
3,Lavendar Corners,Justin,Banks,83,Husband,Married,Male,Retired Recruitment consultant,None,Catholic
4,Lavendar Corners,Kelly,Cook,24,Head,Married,Female,Financial trader,None,None
4,Lavendar Corners,Thomas,Cook,20,Husband,Married,Male,University Student,None,None
5,Lavendar Corners,Gillian,Cooper,74,Head,Single,Female,Retired Dealer,None,Catholic
5,Lavendar Corners,Lynne,Cooper,45,Daughter,Divorced,Female,Broadcast presenter,None,None
5,Lavendar Corners,Denis,Cooper,42,Son,Divorced,Male,Herpetologist,None,Catholic
6,Lavendar Corners,Joan,Thomas,65,Head,Widowed,Female,Quarry manager,None,Sikh
7,Lavendar Corners,Donna,Bibi,27,Head,Widowed,Female,Public relations officer,None,Catholic
8,Lavendar Corners,Brenda,Bailey,67,Head,Married,Female,"Social research officer, government",None,None
8,Lavendar Corners,Donald,Bailey,69,Husband,Married,Male,Retired Clinical embryologist,None,None
9,Lavendar Corners,Douglas,Mason,65,Head,Divorced,Male,"Administrator, local government",None,Christian
10,Lavendar Corners,Kenneth,Holden,25,Head,Single,Male,"Surveyor, building",None,None
11,Lavendar Corners,Matthew,Davies,37,Head,Single,Male,Geoscientist,None,None
12,Lavendar Corners,Tom,Evans,27,Head,Single,Male,Community education officer,None,Catholic
13,Lavendar Corners,Hilary,Willis,53,Head,Married,Female,Horticultural therapist,None,None
13,Lavendar Corners,Kenneth,Willis,55,Husband,Married,Male,"Producer, television/film/video",None,None
13,Lavendar Corners,Stewart,Willis,16,Son,NA,Male,Student,None,NA
14,Lavendar Corners,Mitchell,Price,71,Head,Widowed,Male,Retired Adult nurse,None,Methodist
15,Lavendar Corners,Jacqueline,Adams,37,Head,Divorced,Female,Accounting technician,None,Christian
15,Lavendar Corners,Jenna,Adams,1,Daughter,NA,Female,Child,None,NA
16,Lavendar Corners,Geraldine,Jones,74,Head,Single,Female,Retired Tourist information centre manager,None,Christian
17,Lavendar Corners,Kirsty,Davies,66,Head,Widowed,Female,Careers information officer,None,Christian
18,Lavendar Corners,Louise,Osborne,26,Head,Married,Female,Air traffic controller,None,Methodist
18,Lavendar Corners,Benjamin,Osborne,27,Husband,Married,Male,Proofreader,None,Methodist
18,Lavendar Corners,Carolyn,Osborne,7,Daughter,NA,Female,Student,None,NA
19,Lavendar Corners,Jemma,Watts,56,Head,Single,Female,"Programmer, applications",None,Christian
20,Lavendar Corners,Paula,Akhtar,47,Head,Divorced,Female,Forensic scientist,None,Christian
21,Lavendar Corners,Pamela,Jones,52,Head,Single,Female,"Psychologist, occupational",None,Christian
22,Lavendar Corners,Stephen,Webster,81,Head,Widowed,M,"Retired Programme researcher, broadcasting/film/video",None,Christian
23,Lavendar Corners,Louise,Clarke,37,Head,Single,Female,Press sub,None,Methodist
24,Lavendar Corners,Owen,Roberts,72,Head,Widowed,Male,"Retired Designer, textile",None,Methodist
25,Lavendar Corners,Glenn,Williams,30,Head,Divorced,Male,Veterinary surgeon,None,Methodist
26,Lavendar Corners,Luke,Vaughan,81,Head,Single,Male,Retired Health and safety adviser,None,None
27,Lavendar Corners,Beth,Jenkins,35,Head,Single,Female,Multimedia specialist,None,Christian
28,Lavendar Corners,George,Holland,65,Head,Divorced,Male,Higher education lecturer,None,None
29,Lavendar Corners,Christian,Edwards,73,Head,Divorced,Male,Retired Education administrator,None,Christian
30,Lavendar Corners,Charlie,Richards,22,Head,Single,Male,University Student,None,Christian
31,Lavendar Corners,Sylvia,Williams,75,Head,Widowed,Female,Retired Sports therapist,None,None
32,Lavendar Corners,Mathew,Barker,45,Head,Single,Male,International aid/development worker,None,Christian
32,Lavendar Corners,Debra,Leonard,44,Partner,Single,Female,Mining engineer,None,Christian
33,Lavendar Corners,Callum,Sheppard,39,Head,Divorced,Male,Further education lecturer,None,Christian
1,Shepherd Lane,Sheila,King,40,Head,Single,Female,Land/geomatics surveyor,None,Christian
1,Shepherd Lane,Paige,King,3,Daughter,NA,Female,Child,None,NA
1,Shepherd Lane,Joanna,Martin,39,Lodger,Single,Female,Special educational needs teacher,None,None
1,Shepherd Lane,Natalie,Holmes,41,Lodger,Divorced,Female,"Journalist, broadcasting",None,Catholic
2,Shepherd Lane,Kirsty,Winter,41,Head,Widowed,Female,Analytical chemist,None,Catholic
2,Shepherd Lane,Zoe,Winter,6,Daughter,NA,Female,Student,None,NA
2,Shepherd Lane,Deborah,Winter,0,Daughter,NA,Female,Child,None,NA
3,Shepherd Lane,Emily,Clarke,33,Head,Married,Female,Facilities manager,None,None
3,Shepherd Lane,Matthew,Clarke,37,Husband,Married,Male,Psychotherapist,None,None
4,Shepherd Lane,Mary,Sanderson,26,Head,Single,Female,Visual merchandiser,None,None
4,Shepherd Lane,Albert,Brown,62,None,Single,Male,"Designer, blown glass/stained glass",None,Catholic
4,Shepherd Lane,Malcolm,Stone,64,None,Single,Male,Office manager,None,Christian
4,Shepherd Lane,Katherine,Charlton,36,None,Single,Female,"Doctor, hospital",None,Methodist
5,Shepherd Lane,Catherine,Tomlinson,70,Head,Single,Female,Retired Naval architect,None,None
5,Shepherd Lane,Patrick,Tomlinson,35,Son,Single,Male,Passenger transport manager,None,None
5,Shepherd Lane,Hollie,Tomlinson,31,Daughter,Single,Female,Lexicographer,None,None
6,Shepherd Lane,Mohammed,Thomas,71,Head,Widowed,Male,Retired Chiropractor,None,Christian
6,Shepherd Lane,Shane,Thomas,49,Son,Single,Male,"Production designer, theatre/television/film",None,None
6,Shepherd Lane,Steven,Thomas,49,Son,Single,Male,"Therapist, art",None,None
7,Shepherd Lane,Beverley,Goodwin,34,Head,Divorced,Female,Unemployed,None,None
7,Shepherd Lane,Glenn,Goodwin,17,Son,NA,Male,Student,None,NA
7,Shepherd Lane,Victoria,Goodwin,13,Daughter,NA,Female,Student,None,NA
7,Shepherd Lane,Richard,Goodwin,13,Son,NA,Male,Student,None,NA
8,Shepherd Lane,Rachael,McCarthy,37,Head,Single,Female,Accommodation manager,None,None
8,Shepherd Lane,Duncan,Stone,40,Partner,Single,Male,"Conservation officer, nature",None,None
8,Shepherd Lane,Nicole,McCarthy,12,Daughter,NA,Female,Student,None,NA
9,Shepherd Lane,Teresa,Clarke,35,Head,Single,Female,Speech and language therapist,None,Catholic
10,Shepherd Lane,Karen,Williams-Price,37,Head,Married,Female,"Scientist, audiological",None,Catholic
10,Shepherd Lane,Justin,Williams-Price,42,Husband,Married,Male,"Programmer, systems",None,Catholic
10,Shepherd Lane,Mathew,Williams-Price,10,Son,NA,Male,Student,None,NA
10,Shepherd Lane,Dean,Williams-Price,10,Son,NA,Male,Student,None,NA
11,Shepherd Lane,Anne,Jones,43,Head,Single,Female,Unemployed,None,Catholic
11,Shepherd Lane,Rita,Jones,9,Daughter,NA,Female,Student,None,NA
11,Shepherd Lane,Ross,Jones,4,Son,NA,Male,Child,None,NA
12,Shepherd Lane,Wendy,White,45,Head,Married,Female,Unemployed,None,Christian
12,Shepherd Lane,Bernard,White,46,Husband,Married,Male,"Education officer, environmental",None,None
12,Shepherd Lane,Maureen,White,17,Daughter,NA,Female,Student,None,NA
13,Shepherd Lane,Patrick,Ryan,66,Head,Married,Male,Unemployed,None,Christian
13,Shepherd Lane,Tina,Ryan,65,Wife,Married,Female,"Clinical scientist, histocompatibility and immunogenetics",None,Christian
13,Shepherd Lane,Louise,Ryan,42,Daughter,Single,Female,"Geologist, wellsite",None,None
13,Shepherd Lane,Jack,Ryan,41,Son,Single,MALE,Data scientist,None,None
13,Shepherd Lane,Marie,Ryan,37,Daughter,Divorced,Female,Unemployed,None,None
14,Shepherd Lane,Anna,Martin,27,Head,Single,Female,"Teacher, music",None,None
14,Shepherd Lane,Phillip,Martin,6,Adopted Son,NA,Male,Student,None,NA
14,Shepherd Lane,Daniel,Martin,6,Son,NA,Male,Student,None,NA
15,Shepherd Lane,Glenn,Hill,50,Head,Divorced,Male,Arts administrator,None,None
15,Shepherd Lane,Albert,Hill,18,Nephew,Single,Male,Student,None,None
15,Shepherd Lane,Jade,Hill,14,Neice,NA,Female,Student,None,NA
16,Shepherd Lane,Carly,Green,37,Head,Single,Female,Commercial art gallery manager,None,None
16,Shepherd Lane,Brian,Green,17,Son,NA,Male,Student,None,NA
16,Shepherd Lane,William,Green,14,Son,NA,Male,Student,None,NA
17,Shepherd Lane,Charlotte,Lees,28,Head,Single,Female,"Psychologist, clinical",None,Catholic
17,Shepherd Lane,William,Riley,56,None,Single,Male,"Administrator, sports",None,Methodist
17,Shepherd Lane,Charles,Harper,60,None,Single,Male,Training and development officer,None,Catholic
18,Shepherd Lane,Kathryn,Pearson,59,Head,Married,Female,Manufacturing engineer,None,Methodist
18,Shepherd Lane,Michael,Pearson,60,Husband,Married,Male,"Scientist, biomedical",None,None
18,Shepherd Lane,Harry,Pearson,28,Son,Divorced,Male,Structural engineer,None,Methodist
19,Shepherd Lane,Emily,Martin,50,Head,Married,Female,Further education lecturer,None,Catholic
19,Shepherd Lane,Tony,Martin,52,Husband,Married,Male,Estate agent,None,Catholic
19,Shepherd Lane,Tracy,Martin,13,Daughter,NA,Female,Student,None,NA
19,Shepherd Lane,Samuel,Martin,11,Son,NA,Male,Student,None,NA
19,Shepherd Lane,Charles,Martin,7,Son,NA,Male,Student,None,NA
19,Shepherd Lane,Lorraine,Martin,5,Daughter,NA,Female,Student,None,NA
20,Shepherd Lane,Sheila,Houghton,32,Head,Married,Female,Adult guidance worker,None,None
20,Shepherd Lane,Ross,Houghton,38,Husband,Married,Male,Colour technologist,None,None
20,Shepherd Lane,Maureen,Houghton,8,Daughter,NA,Female,Student,None,NA
21,Shepherd Lane,Hilary,Mistry,73,Head,Married,Female,Retired Food technologist,None,Christian
21,Shepherd Lane,Lewis,Mistry,74,Husband,Married,Male,Retired Health promotion specialist,None,None
21,Shepherd Lane,Natalie,Mistry,30,Daughter,Single,Female,"Administrator, charities/voluntary organisations",None,Christian
22,Shepherd Lane,Hannah,Frost,42,Head,Married,Female,"Scientist, water quality",None,Christian
22,Shepherd Lane,Nathan,Frost,44,Husband,Married,Male,Unemployed,None,Christian
22,Shepherd Lane,Declan,Frost,22,Son,Single,Male,University Student,None,Christian
22,Shepherd Lane,Ian,Frost,12,Son,NA,Male,Student,None,NA
23,Shepherd Lane,Samuel,Morris,68,Head,Married,Male,"Retired Engineer, land",None,Methodist
23,Shepherd Lane,Margaret,Morris,66,Wife,Married,Female,Higher education lecturer,None,Methodist
24,Shepherd Lane,Rosie,Leach,58,Head,Single,Female,Plant breeder/geneticist,None,None
24,Shepherd Lane,Judith,Thomas,58,None,Single,Female,Industrial/product designer,None,None
